  100    4950
   23      75      26
   23      76      24
   23      77      12
   23      78      15
   23      79      18
   23      80      21
   23      81      11
   23      82      22
   23      83      21
   23      84      21
   23      85      14
   23      86      17
   23      87      22
   23      88      26
   23      89      20
   23      90       4
   23      91      12
   23      92       5
   23      93      29
   23      94       9
   23      95      11
   23      96      29
   23      97       8
   23      98      10
   23      99       6
   23     100      28
   24      25      23
   24      26      25
   24      27      25
   24      28      21
   24      29       8
   24      30       7
   24      31       9
   24      32      29
   24      33      13
   24      34      15
   24      35      20
   24      36      26
   24      37      20
   24      38       5
   24      39      21
   24      40       6
   24      41      23
   24      42      17
   24      43      26
   24      44      26
   24      45       4
   24      46      10
   24      47      17
   24      48      15
   24      49       3
   24      50      22
   24      51      22
   24      52      19
   24      53      13
   24      54       4
   24      55      11
   24      56      15
   24      57      13
   24      58      30
   24      59       7
   24      60      20
   24      61       1
   24      62      21
   24      63      25
   24      64      18
   24      65      18
   24      66      16
   24      67      21
   24      68      18
   24      69      29
   24      70      16
   24      71      13
   24      72       1
   24      73       1
   24      74      14
   24      75      28
   24      76      18
   24      77       3
   24      78       9
   24      79      14
   24      80      12
   24      81      23
   24      82       4
   24      83       7
   24      84       4
   24      85      15
   24      86       8
   24      87      11
   24      88      22
   24      89      18
   24      90      16
   24      91      17
   24      92      16
   24      93       1
   24      94      13
   24      95      10
   24      96       3
   24      97       9
   24      98       1
   24      99       6
   24     100      30
   25      26      28
   25      27       5
   25      28      23
   25      29      14
   25      30       9
   25      31      23
   25      32      26
   25      33      10
   25      34      26
   25      35       1
   25      36       2
   25      37       9
   25      38      20
   25      39      19
   25      40      27
   25      41      13
   25      42       9
   25      43       8
   25      44      26
   25      45      18
   25      46      14
   25      47       9
   25      48      29
   25      49       7
   25      50       4
   25      51       7
   25      52       2
   25      53      21
   25      54      26
   25      55      16
   25      56      26
   25      57      16
   25      58       5
   25      59      23
   25      60       8
   25      61      17
   25      62      20
   25      63      23
   25      64      23
   25      65      26
   25      66      13
   25      67      29
   25      68      30
   25      69       1
   25      70       8
   25      71       7
   25      72      26
   25      73       4
   25      74      17
   25      75      16
   25      76      23
   25      77       4
   25      78      13
   25      79       3
   25      80      19
   25      81      16
   25      82      30
   25      83       9
   25      84      17
   25      85      19
   25      86      10
   25      87       4
   25      88      29
   25      89      30
   25      90       6
   25      91       8
   25      92      16
   25      93       1
   25      94       4
   25      95       5
   25      96       5
   25      97      10
   25      98      13
   25      99      23
   25     100      21
   26      27       1
   26      28      20
   26      29      25
   26      30       3
   26      31      22
   26      32      26
   26      33      19
   26      34      25
   26      35      20
   26      36       2
   26      37      12
   26      38      26
   26      39      22
   26      40      30
   26      41       7
   26      42       3
   26      43      28
   26      44      27
   26      45      22
   26      46       7
   26      47       1
   26      48      12
   26      49       6
   26      50       4
   26      51      29
   26      52      16
   26      53      18
   26      54       1
   26      55       5
   26      56      18
   26      57      14
   26      58      21
   26      59       9
   26      60      18
   26      61      15
   26      62      26
   26      63       7
   26      64      30
   26      65      23
   26      66      20
   26      67      20
   26      68       8
   26      69      28
   26      70      10
   26      71      16
   26      72       5
   26      73       1
   26      74       7
   26      75      23
   26      76       3
   26      77      10
   26      78      27
   26      79      29
   26      80       8
   26      81       5
   26      82       1
   26      83      25
   26      84      28
   26      85      11
   26      86       9
   26      87       7
   26      88      30
   26      89      21
   26      90       9
   26      91      18
   26      92       5
   26      93       3
   26      94      27
   26      95      25
   26      96      22
   26      97       3
   26      98       3
   26      99      19
   26     100      30
   27      28      18
   27      29      17
   27      30      25
   27      31       6
   27      32      29
   27      33       1
   27      34      11
   27      35      19
   27      36      16
   27      37       8
   27      38      29
   27      39      26
   27      40      22
   27      41       6
   27      42      27
   27      43       4
   27      44      20
   27      45      24
   27      46      30
   27      47      22
   27      48      27
   27      49       6
   27      50      25
   27      51       1
   27      52      12
   27      53      26
   27      54       2
   27      55       2
   27      56       8
   27      57      13
   27      58      20
   27      59      23
   27      60      22
   27      61       2
   27      62      28
   27      63       8
   27      64       4
   27      65      12
   27      66       2
   27      67      17
   27      68       2
   27      69       7
   27      70       8
   27      71       3
   27      72      22
   27      73      15
   27      74      16
   27      75      13
   27      76      10
   27      77       3
   27      78      29
   27      79       1
   27      80       3
   27      81       4
   27      82      23
   27      83      29
   27      84      12
   27      85      22
   27      86      12
   27      87      25
   27      88       8
   27      89      16
   27      90      30
   27      91       2
   27      92      18
   27      93       8
   27      94       2
   27      95      28
   27      96      11
   27      97      22
   27      98      21
   27      99       1
   27     100      22
   28      29       8
   28      30      20
   28      31      23
   28      32       4
   28      33      12
   28      34      11
   28      35       5
   28      36      24
   28      37      22
   28      38      12
   28      39      10
   28      40      27
   28      41       9
   28      42       7
   28      43       6
   28      44      25
   28      45      11
   28      46      24
   28      47      24
   28      48       9
   28      49       4
   28      50       7
   28      51      21
   28      52      12
   28      53       5
   28      54      30
   28      55      16
   28      56       9
   28      57       3
   28      58      17
   28      59       3
   28      60      26
   28      61       1
   28      62      28
   28      63       9
   28      64      19
   28      65      30
   28      66      20
   28      67      16
   28      68       2
   28      69       4
   28      70      25
   28      71       2
   28      72      22
   28      73       7
   28      74      21
   28      75      26
   28      76       1
   28      77      29
   28      78      30
   28      79       2
   28      80      13
   28      81      22
   28      82      10
   28      83      30
   28      84       3
   28      85      10
   28      86       2
   28      87       5
   28      88      11
   28      89       6
   28      90      24
   28      91      27
   28      92      19
   28      93      13
   28      94      17
   28      95      17
   28      96       4
   28      97      11
   28      98      25
   28      99      24
   28     100      25
   29      30       9
   29      31      30
   29      32      25
   29      33       3
   29      34      14
   29      35      30
   29      36      14
   29      37       2
   29      38       7
   29      39      14
   29      40      14
   29      41       9
   29      42      19
   29      43      16
   29      44       2
   29      45       5
   29      46       7
   29      47      22
   29      48       7
   29      49      16
   29      50       4
   29      51      18
   29      52      17
   29      53      16
   29      54       4
   29      55       6
   29      56      19
   29      57      12
   29      58      19
   29      59       1
   29      60      14
   29      61       2
   29      62      21
   29      63       9
   29      64       6
   29      65      11
   29      66      24
   29      67      27
   29      68      25
   29      69      13
   29      70      14
   29      71      19
   29      72       4
   29      73       4
   29      74      11
   29      75       4
   29      76      21
   29      77      30
   29      78      30
   29      79       6
   29      80       2
   29      81      10
   29      82      12
   29      83      28
   29      84      26
   29      85       9
   29      86      23
   29      87       3
   29      88      13
   29      89      28
   29      90      14
   29      91       6
   29      92      29
   29      93      14
   29      94      22
   29      95       5
   29      96       3
   29      97       7
   29      98      14
   29      99       3
   29     100      29
   30      31      26
   30      32       8
   30      33      30
   30      34      10
   30      35      26
   30      36       2
   30      37      17
   30      38      23
   30      39       3
   30      40      18
   30      41      18
   30      42       4
   30      43      14
   30      44      11
   30      45       4
   30      46       2
   30      47       2
   30      48      21
   30      49      27
   30      50      27
   30      51      25
   30      52      21
   30      53       3
   30      54      19
   30      55      30
   30      56       5
   30      57      12
   30      58      11
   30      59      22
   30      60      19
   30      61      23
   30      62       8
   30      63       2
   30      64       3
   30      65      26
   30      66       1
   30      67      10
   30      68       4
   30      69       4
   30      70       4
   30      71      27
   30      72      13
   30      73      28
   30      74      19
   30      75      13
   30      76      29
   30      77      11
   30      78      12
   30      79      21
   30      80       6
   30      81      20
   30      82       1
   30      83       3
   30      84       4
   30      85      24
   30      86      10
   30      87       7
   30      88      17
   30      89      25
   30      90       3
   30      91      30
   30      92       8
   30      93       3
   30      94      21
   30      95      18
   30      96      30
   30      97      10
   30      98       2
   30      99      24
   30     100      25
   31      32       8
   31      33      30
   31      34      21
   31      35      14
   31      36      25
   31      37      21
   31      38       2
   31      39      21
   31      40       7
   31      41       6
   31      42      13
   31      43       5
   31      44      23
   31      45       5
   31      46      24
   31      47      11
   31      48      13
   31      49       9
   31      50      17
   31      51      18
   31      52       5
   31      53      23
   31      54      11
   31      55      12
   31      56       5
   31      57       8
   31      58      13
   31      59      17
   31      60      26
   31      61      22
   31      62      25
   31      63      18
   31      64      27
   31      65      19
   31      66      29
   31      67      15
   31      68       7
   31      69      20
   31      70      16
   31      71      29
   31      72       8
   31      73      20
   31      74      16
   31      75      16
   31      76       9
   31      77      11
   31      78      23
   31      79      15
   31      80      25
   31      81      27
   31      82      29
   31      83       6
   31      84      15
   31      85      11
   31      86      24
   31      87      11
   31      88      28
   31      89       4
   31      90      26
   31      91      14
   31      92      11
   31      93       3
   31      94      22
   31      95      17
   31      96      25
   31      97      16
   31      98       4
   31      99      24
   31     100      10
   32      33      16
   32      34      19
   32      35      10
   32      36      13
   32      37       5
   32      38      27
   32      39       3
   32      40      14
   32      41      11
   32      42       6
   32      43      28
   32      44      13
   32      45       2
   32      46      25
   32      47       2
   32      48      29
   32      49      19
   32      50      25
   32      51      30
   32      52      22
   32      53      17
   32      54       8
   32      55      24
   32      56       7
   32      57       8
   32      58      10
   32      59      21
   32      60      16
   32      61       2
   32      62       6
   32      63       3
   32      64      29
   32      65      30
   32      66      28
   32      67      25
   32      68      17
   32      69      16
   32      70       4
   32      71      15
   32      72      19
   32      73       2
   32      74      28
   32      75      14
   32      76       1
   32      77      20
   32      78       2
   32      79      10
   32      80      28
   32      81      28
   32      82      13
   32      83      16
   32      84      13
   32      85      10
   32      86      27
   32      87      18
   32      88      15
   32      89      19
   32      90      24
   32      91       9
   32      92       1
   32      93      25
   32      94      14
   32      95      11
   32      96      18
   32      97      16
   32      98      12
   32      99       3
   32     100      15
   33      34      19
   33      35      28
   33      36      14
   33      37      14
   33      38       1
   33      39       9
   33      40       1
   33      41       3
   33      42      10
   33      43      24
   33      44      20
   33      45       4
   33      46      24
   33      47      14
   33      48      27
   33      49       4
   33      50       4
   33      51      20
   33      52      27
   33      53      24
   33      54      25
   33      55       9
   33      56      28
   33      57       8
   33      58       6
   33      59      30
   33      60       7
   33      61      28
   33      62       8
   33      63      24
   33      64      23
   33      65      23
   33      66      28
   33      67      26
   33      68       8
   33      69      16
   33      70       7
   33      71      22
   33      72       1
   33      73      26
   33      74       3
   33      75      15
   33      76       9
   33      77      20
   33      78       3
   33      79      20
   33      80      24
   33      81      20
   33      82      19
   33      83       7
   33      84      10
   33      85      21
   33      86      18
   33      87      30
   33      88      25
   33      89      26
   33      90      17
   33      91       7
   33      92       7
   33      93      17
   33      94      22
   33      95      14
   33      96      19
   33      97       6
   33      98      30
   33      99      24
   33     100      27
   34      35       7
   34      36       7
   34      37      11
   34      38       8
   34      39      13
   34      40      19
   34      41       7
   34      42       9
   34      43      13
   34      44      17
   34      45      28
   34      46      23
   34      47      13
   34      48      13
   34      49       3
   34      50       4
   34      51      12
   34      52      25
   34      53      17
   34      54      26
   34      55       8
   34      56       9
   34      57      15
   34      58      25
   34      59      26
   34      60       8
   34      61       6
   34      62      28
   34      63      26
   34      64       1
   34      65       2
   34      66       4
   34      67       1
   34      68      12
   34      69       6
   34      70      24
   34      71      25
   34      72      17
   34      73      28
   34      74      26
   34      75      21
   34      76       6
   34      77      18
   34      78      17
   34      79       4
   34      80      25
   34      81      17
   34      82       6
   34      83      20
   34      84      12
   34      85      16
   34      86      25
   34      87      14
   34      88       9
   34      89      25
   34      90       1
   34      91      29
   34      92      10
   34      93      10
   34      94      24
   34      95       3
   34      96       6
   34      97      21
   34      98      11
   34      99      12
   34     100      24
   35      36      27
   35      37      11
   35      38      20
   35      39      18
   35      40      28
   35      41       6
   35      42       2
   35      43      17
   35      44      24
   35      45       1
   35      46       7
   35      47      15
   35      48      26
   35      49      21
   35      50      23
   35      51      24
   35      52       6
   35      53       5
   35      54       2
   35      55       7
   35      56      12
   35      57       3
   35      58      19
   35      59      26
   35      60       3
   35      61      19
   35      62      21
   35      63      11
   35      64      20
   35      65      13
   35      66       3
   35      67       1
   35      68      22
   35      69      28
   35      70       9
   35      71       6
   35      72      21
   35      73      23
   35      74       8
   35      75       9
   35      76      11
   35      77      22
   35      78       3
   35      79       3
   35      80       9
   35      81      20
   35      82      17
   35      83      19
   35      84       2
   35      85      12
   35      86      10
   35      87      18
   35      88      27
   35      89      19
   35      90      28
   35      91      25
   35      92      14
   35      93      25
   35      94       5
   35      95      13
   35      96      18
   35      97       8
   35      98      29
   35      99      15
   35     100      18
   36      37      13
   36      38       5
   36      39      22
   36      40      12
   36      41      27
   36      42      15
   36      43      22
   36      44      13
   36      45      17
   36      46      11
   36      47      27
   36      48      26
   36      49       4
   36      50      15
   36      51       7
   36      52      28
   36      53      23
   36      54      23
   36      55       6
   36      56      23
   36      57      29
   36      58      17
   36      59       3
   36      60      12
   36      61      12
   36      62      28
   36      63      24
   36      64       6
   36      65      27
   36      66      12
   36      67       6
   36      68      14
   36      69      18
   36      70       4
   36      71       7
   36      72      20
   36      73      30
   36      74      24
   36      75       8
   36      76      29
   36      77      22
   36      78       1
   36      79       2
   36      80      19
   36      81      20
   36      82      26
   36      83      19
   36      84      17
   36      85      10
   36      86      28
   36      87       2
   36      88      14
   36      89       3
   36      90      26
   36      91      16
   36      92      18
   36      93      30
   36      94      17
   36      95       6
   36      96      20
   36      97      30
   36      98      13
   36      99      11
   36     100      14
   37      38      26
   37      39      19
   37      40      29
   37      41       6
   37      42      28
   37      43       6
   37      44      18
   37      45      20
   37      46      20
   37      47      27
   37      48       5
   37      49      15
   37      50       9
   37      51      30
   37      52      10
   37      53      22
   37      54       8
   37      55       1
   37      56      13
   37      57      29
   37      58      30
   37      59       8
   37      60      14
   37      61      14
   37      62      10
   37      63       6
   37      64      10
   37      65       3
   37      66       2
   37      67      24
   37      68       4
   37      69      18
   37      70       2
   37      71      26
   37      72      21
   37      73      11
   37      74      30
   37      75       4
   37      76      20
   37      77      24
   37      78       7
   37      79      20
   37      80       6
   37      81      12
   37      82       6
   37      83       7
   37      84      15
   37      85       4
   37      86      11
   37      87       5
   37      88      28
   37      89      25
   37      90       5
   37      91       2
   37      92      28
   37      93      16
   37      94      25
   37      95      22
   37      96      28
   37      97      25
   37      98      10
   37      99      28
   37     100      12
   38      39      27
   38      40      28
   38      41       3
   38      42      17
   38      43      26
   38      44      19
   38      45      13
   38      46      20
   38      47      19
   38      48      24
   38      49       5
   38      50       9
   38      51       7
   38      52       3
   38      53      23
   38      54      21
   38      55       2
   38      56      17
   38      57      14
   38      58      26
   38      59      15
   38      60       1
   38      61      23
   38      62      29
   38      63      21
   38      64       3
   38      65      26
   38      66      12
   38      67      15
   38      68      14
   38      69       1
   38      70       3
   38      71      29
   38      72      19
   38      73       5
   38      74       9
   38      75       6
   38      76      24
   38      77      11
   38      78      10
   38      79      11
   38      80      24
   38      81      14
   38      82      19
   38      83      29
   38      84      12
   38      85      10
   38      86      30
   38      87       8
   38      88       1
   38      89      24
   38      90      21
   38      91      25
   38      92      26
   38      93      14
   38      94      28
   38      95      20
   38      96       5
   38      97       3
   38      98      22
   38      99      16
   38     100      10
   39      40      30
   39      41      30
   39      42       3
   39      43       8
   39      44      22
   39      45       2
   39      46      18
   39      47       7
   39      48       9
   39      49      18
   39      50      23
   39      51       6
   39      52       8
   39      53       5
   39      54      24
   39      55      30
   39      56      17
   39      57       2
   39      58      14
   39      59      25
   39      60      19
   39      61      19
   39      62      26
   39      63      23
   39      64      19
   39      65      21
   39      66      12
   39      67      19
   39      68       3
   39      69      16
   39      70       5
   39      71      17
   39      72      17
   39      73      24
   39      74      14
   39      75       3
   39      76       8
   39      77      24
   39      78      28
   39      79      14
   39      80      17
   39      81       3
   39      82       6
   39      83      20
   39      84      13
   39      85      20
   39      86      13
   39      87       7
   39      88      15
   39      89      16
   39      90      13
   39      91      12
   39      92      11
   39      93      24
   39      94      22
   39      95       6
   39      96      29
   39      97      20
   39      98       5
   39      99      16
   39     100      12
   40      41      24
   40      42      28
   40      43      29
   40      44      27
   40      45       8
   40      46       8
   40      47      13
   40      48      27
   40      49      16
   40      50       2
   40      51      21
   40      52      14
   40      53      29
   40      54       9
   40      55      28
   40      56      15
   40      57      25
   40      58       1
   40      59      23
   40      60      11
   40      61       9
   40      62       9
   40      63       5
   40      64       7
   40      65      27
   40      66      27
   40      67      21
   40      68       4
   40      69      21
   40      70      26
   40      71      19
   40      72      25
   40      73      22
   40      74       1
   40      75      15
   40      76      27
   40      77      28
   40      78      17
   40      79      20
   40      80       1
   40      81       6
   40      82      12
   40      83      15
   40      84      19
   40      85      23
   40      86      11
   40      87      10
   40      88      29
   40      89       7
   40      90      13
   40      91      10
   40      92      27
   40      93      17
   40      94      19
   40      95       8
   40      96      18
   40      97       9
   40      98      15
   40      99      11
   40     100       3
   41      42      22
   41      43      18
   41      44       8
   41      45      20
   41      46      22
   41      47      11
   41      48      27
   41      49      24
   41      50       5
   41      51      18
   41      52      28
   41      53      29
   41      54       6
   41      55      18
   41      56      23
   41      57       1
   41      58      22
   41      59      10
   41      60      12
   41      61       3
   41      62      16
   41      63       9
   41      64      10
   41      65      19
   41      66      24
   41      67      12
   41      68      26
   41      69      23
   41      70       2
   41      71      18
   41      72       5
   41      73      13
   41      74      16
   41      75      21
   41      76      26
   41      77      16
   41      78      20
   41      79       2
   41      80      29
   41      81      25
   41      82      26
   41      83       8
   41      84       4
   41      85       2
   41      86      20
   41      87      20
   41      88      24
   41      89       6
   41      90       9
   41      91       7
   41      92      29
   41      93      16
   41      94       5
   41      95      26
   41      96      17
   41      97      26
   41      98       2
   41      99      18
   41     100      16
   42      43      24
   42      44       3
   42      45      22
   42      46       8
   42      47      15
   42      48       2
   42      49      10
   42      50      19
   42      51      22
   42      52       6
   42      53      29
   42      54      17
   42      55       4
   42      56      26
   42      57       5
   42      58      24
   42      59      24
   42      60      16
   42      61      29
   42      62      17
   42      63      18
   42      64      16
   42      65       1
   42      66      10
   42      67       1
   42      68      18
   42      69      26
   42      70      11
   42      71      12
   42      72       6
   42      73      18
   42      74       3
   42      75      14
   42      76       3
   42      77      27
   42      78      16
   42      79       3
   42      80      25
   42      81      18
   42      82       1
   42      83      17
   42      84      15
   42      85      16
   42      86      15
   42      87       2
   42      88       5
   42      89      22
   42      90      17
   42      91       8
   42      92      21
   42      93      28
   42      94      21
   42      95      18
   42      96      23
   42      97      11
   42      98       7
   42      99      18
   42     100      30
   43      44       2
   43      45      14
   43      46       8
   43      47       3
   43      48       7
   43      49      28
   43      50      29
   43      51      26
   43      52       6
   43      53      29
   43      54      30
   43      55       3
   43      56      17
   43      57      26
   43      58       8
   43      59      26
   43      60       8
   43      61      27
   43      62       8
   43      63       7
   43      64       3
   43      65      18
   43      66      12
   43      67      17
   43      68      11
   43      69      10
   43      70      18
   43      71       5
   43      72      22
   43      73       1
   43      74       5
   43      75      28
   43      76      19
   43      77      15
   43      78      25
   43      79       3
   43      80      11
   43      81       4
   43      82       4
   43      83       6
   43      84      14
   43      85      29
   43      86      17
   43      87      12
   43      88      25
   43      89       6
   43      90      11
   43      91       1
   43      92      10
   43      93      10
   43      94      17
   43      95      16
   43      96      28
   43      97       8
   43      98       9
   43      99       7
   43     100      22
   44      45      27
   44      46      20
   44      47      25
   44      48       1
   44      49      24
   44      50      17
   44      51      19
   44      52       6
   44      53      10
   44      54      23
   44      55       1
   44      56       1
   44      57       7
   44      58       1
   44      59       3
   44      60      23
   44      61      12
   44      62      14
   44      63      12
   44      64       3
   44      65      26
   44      66      14
   44      67      18
   44      68      23
   44      69       7
   44      70       4
   44      71      28
   44      72      23
   44      73       6
   44      74      11
   44      75      12
   44      76      27
   44      77       3
   44      78      15
   44      79      16
   44      80      26
   44      81      13
   44      82       7
   44      83      24
   44      84      12
   44      85      26
   44      86       1
   44      87      15
   44      88       7
   44      89      21
   44      90      18
   44      91      20
   44      92       1
   44      93      23
   44      94      20
   44      95      28
   44      96      18
   44      97      17
   44      98      21
   44      99       8
   44     100      28
   45      46      17
   45      47       2
   45      48      20
   45      49      25
   45      50      21
   45      51       5
   45      52       1
   45      53      28
   45      54      11
   45      55      15
   45      56      23
   45      57      27
   45      58       4
   45      59      19
   45      60       4
   45      61      14
   45      62      30
   45      63      14
   45      64      19
   45      65      12
   45      66      14
   45      67      24
   45      68      17
   45      69      27
   45      70      29
   45      71      20
   45      72      30
   45      73      15
   45      74      19
   45      75       9
   45      76      24
   45      77      11
   45      78      29
   45      79      27
   45      80      15
   45      81      29
   45      82      12
   45      83      17
   45      84      14
   45      85       7
   45      86      14
   45      87       6
   45      88      18
   45      89      10
   45      90      29
   45      91      12
   45      92      22
   45      93      16
   45      94      30
   45      95      14
   45      96       5
   45      97       5
   45      98       5
   45      99      29
   45     100       6
   46      47      23
   46      48      22
   46      49      23
   46      50       1
   46      51       5
   46      52      15
   46      53      30
   46      54      29
   46      55      14
   46      56       3
   46      57      23
   46      58       3
   46      59       1
   46      60      24
   46      61      14
   46      62      11
   46      63       2
   46      64      18
   46      65      22
   46      66      19
   46      67      28
   46      68      17
   46      69      26
   46      70      13
   46      71       4
   46      72      14
   46      73      30
   46      74       9
   46      75      20
   46      76      18
   46      77      28
   46      78      23
   46      79       5
   46      80      14
   46      81      29
   46      82       5
   46      83      14
   46      84       7
   46      85      26
   46      86      15
   46      87      26
   46      88      11
   46      89      10
   46      90      19
   46      91      29
   46      92       8
   46      93       5
   46      94      10
   46      95      17
   46      96      27
   46      97      21
   46      98      26
   46      99      10
   46     100       4
   47      48      25
   47      49       5
   47      50      23
   47      51      10
   47      52      17
   47      53      10
   47      54      30
   47      55       9
   47      56      27
   47      57       2
   47      58      21
   47      59      10
   47      60      10
   47      61       1
   47      62      18
   47      63      30
   47      64      15
   47      65      28
   47      66      10
   47      67      20
   47      68      24
   47      69       6
   47      70      10
   47      71      27
   47      72       3
   47      73      27
   47      74      10
   47      75       8
   47      76      24
   47      77      30
   47      78      11
   47      79      29
   47      80      19
   47      81      18
   47      82      29
   47      83       5
   47      84      20
   47      85      27
   47      86      10
   47      87       8
   47      88      10
   47      89      20
   47      90      18
   47      91      22
   47      92      18
   47      93      15
   47      94       4
   47      95       2
   47      96      30
   47      97      10
   47      98      14
   47      99      27
   47     100       5
   48      49      19
   48      50       9
   48      51      17
   48      52       5
   48      53       1
   48      54      20
   48      55      14
   48      56      12
   48      57       8
   48      58       9
   48      59       1
   48      60      25
   48      61      11
   48      62       9
   48      63      23
   48      64       5
   48      65       4
   48      66      16
   48      67      25
   48      68      10
   48      69      15
   48      70      24
   48      71      26
   48      72      13
   48      73       5
   48      74      12
   48      75       3
   48      76       2
   48      77      29
   48      78      18
   48      79       5
   48      80      29
   48      81      14
   48      82      13
   48      83      28
   48      84      25
   48      85       6
   48      86       3
   48      87       7
   48      88       3
   48      89      25
   48      90      14
   48      91       3
   48      92      24
   48      93      14
   48      94       8
   48      95       3
   48      96      30
   48      97      12
   48      98       1
   48      99       9
   48     100       6
   49      50      30
   49      51       5
   49      52       4
   49      53      20
   49      54       6
   49      55      14
   49      56      12
   49      57      29
   49      58      30
   49      59      15
   49      60      10
   49      61       8
   49      62      24
   49      63       6
   49      64      14
   49      65      14
   49      66       6
   49      67      28
   49      68      27
   49      69      23
   49      70      25
   49      71      24
   49      72      28
   49      73      27
   49      74      12
   49      75      18
   49      76       6
   49      77       1
   49      78      25
   49      79      22
   49      80      16
   49      81      27
   49      82      30
   49      83      11
   49      84      12
   49      85       7
   49      86       9
   49      87      17
   49      88      22
   49      89      10
   49      90      24
   49      91       9
   49      92      30
   49      93      10
   49      94      20
   49      95      29
   49      96      24
   49      97      15
   49      98      20
   49      99      11
   49     100       5
   50      51       8
   50      52      20
   50      53      22
   50      54      17
   50      55      21
   50      56      27
   50      57      30
   50      58      11
   50      59      20
   50      60      27
   50      61      28
   50      62      22
   50      63      18
   50      64      25
   50      65      19
   50      66      30
   50      67       5
   50      68      21
   50      69       3
   50      70      20
   50      71      15
   50      72      17
   50      73      19
   50      74      27
   50      75       7
   50      76      14
   50      77      17
   50      78       3
   50      79      13
   50      80      15
   50      81      15
   50      82      11
   50      83       1
   50      84       3
   50      85      18
   50      86      17
   50      87      14
   50      88      22
   50      89      26
   50      90       3
   50      91      20
   50      92      30
   50      93      26
   50      94      12
   50      95      10
   50      96       8
   50      97       6
   50      98      16
   50      99      27
   50     100      15
   51      52      28
   51      53       4
   51      54      25
   51      55      27
   51      56       9
   51      57      12
   51      58       7
   51      59      21
   51      60      23
   51      61       8
   51      62      10
   51      63       8
   51      64      19
   51      65      20
   51      66      15
   51      67      15
   51      68      17
   51      69      14
   51      70       2
   51      71       7
   51      72      22
   51      73       3
   51      74       8
   51      75       4
   51      76      28
   51      77      14
   51      78       2
   51      79       4
   51      80      20
   51      81       4
   51      82       3
   51      83      11
   51      84      25
   51      85       2
   51      86      15
   51      87      24
   51      88      16
   51      89      30
   51      90      26
   51      91      10
   51      92      25
   51      93       5
   51      94       7
   51      95       3
   51      96      30
   51      97      18
   51      98      17
   51      99      19
   51     100      27
   52      53      27
   52      54       3
   52      55      14
   52      56      17
   52      57      25
   52      58       3
   52      59      19
   52      60       5
   52      61       2
   52      62       2
   52      63       4
   52      64       5
   52      65       4
   52      66       1
   52      67      24
   52      68      20
   52      69      17
   52      70      20
   52      71      10
   52      72      26
   52      73      17
   52      74      27
   52      75      28
   52      76       3
   52      77      14
   52      78       3
   52      79      24
   52      80       2
   52      81       7
   52      82      30
   52      83      19
   52      84       9
   52      85      12
   52      86      19
   52      87      14
   52      88      30
   52      89       2
   52      90       6
   52      91      19
   52      92      10
   52      93      20
   52      94      23
   52      95      10
   52      96       7
   52      97       8
   52      98      11
   52      99       7
   52     100       7
   53      54      29
   53      55      28
   53      56       8
   53      57      26
   53      58      30
   53      59      23
   53      60      16
   53      61       5
   53      62      14
   53      63      21
   53      64      29
   53      65      18
   53      66       5
   53      67       3
   53      68       2
   53      69      28
   53      70       2
   53      71      10
   53      72      22
   53      73      15
   53      74      22
   53      75      19
   53      76       7
   53      77      12
   53      78      30
   53      79       9
   53      80       9
   53      81      15
   53      82       3
   53      83       1
   53      84      29
   53      85      19
   53      86       1
   53      87      16
   53      88      10
   53      89       8
   53      90      28
   53      91       5
   53      92      21
   53      93       3
   53      94       9
   53      95      14
   53      96      12
   53      97       5
   53      98      19
   53      99      25
   53     100      12
   54      55      12
   54      56       6
   54      57       3
   54      58       7
   54      59      11
   54      60      11
   54      61      19
   54      62      10
   54      63      18
   54      64      15
   54      65      20
   54      66      12
   54      67      13
   54      68      28
   54      69      24
   54      70      12
   54      71      24
   54      72       7
   54      73      19
   54      74      18
   54      75      27
   54      76       6
   54      77      17
   54      78      19
   54      79       2
   54      80      14
   54      81      27
   54      82       4
   54      83      22
   54      84      15
   54      85      30
   54      86      21
   54      87      16
   54      88      18
   54      89       3
   54      90      14
   54      91      15
   54      92       5
   54      93      19
   54      94      17
   54      95      11
   54      96       5
   54      97      11
   54      98       8
   54      99      22
   54     100      24
   55      56      17
   55      57      25
   55      58      22
   55      59      13
   55      60      16
   55      61      17
   55      62      24
   55      63      11
   55      64      27
   55      65       3
   55      66       8
   55      67      10
   55      68      10
   55      69      28
   55      70       4
   55      71       2
   55      72      14
   55      73       9
   55      74      26
   55      75       5
   55      76       8
   55      77      20
   55      78      17
   55      79      15
   55      80      17
   55      81      27
   55      82      24
   55      83      28
   55      84      24
   55      85      27
   55      86       4
   55      87      24
   55      88       4
   55      89       5
   55      90      18
   55      91      23
   55      92      20
   55      93      20
   55      94       5
   55      95      20
   55      96      30
   55      97      28
   55      98      28
   55      99      21
   55     100       2
   56      57       6
   56      58       6
   56      59      17
   56      60      12
   56      61       2
   56      62      10
   56      63      10
   56      64      18
   56      65       3
   56      66      28
   56      67       1
   56      68       9
   56      69      26
   56      70      28
   56      71      22
   56      72      25
   56      73      28
   56      74       2
   56      75      21
   56      76       2
   56      77      10
   56      78      21
   56      79      20
   56      80       7
   56      81       6
   56      82      27
   56      83      18
   56      84      11
   56      85      13
   56      86      30
   56      87      11
   56      88      13
   56      89      16
   56      90      11
   56      91      21
   56      92      14
   56      93      13
