  200   19900
   17      93      41
   17      94      49
   17      95       9
   17      96      24
   17      97      20
   17      98      32
   17      99      14
   17     100      33
   17     101      11
   17     102      38
   17     103      21
   17     104      26
   17     105      32
   17     106      15
   17     107       4
   17     108      31
   17     109      24
   17     110      21
   17     111      19
   17     112      17
   17     113       4
   17     114      20
   17     115      45
   17     116      30
   17     117      20
   17     118      18
   17     119      12
   17     120      41
   17     121      31
   17     122       7
   17     123       9
   17     124      26
   17     125       4
   17     126      42
   17     127      23
   17     128      10
   17     129       4
   17     130       9
   17     131      27
   17     132      34
   17     133      40
   17     134      21
   17     135       9
   17     136      38
   17     137      35
   17     138      33
   17     139      17
   17     140      47
   17     141      46
   17     142      32
   17     143      43
   17     144      37
   17     145       1
   17     146      50
   17     147      16
   17     148       4
   17     149       6
   17     150      22
   17     151      26
   17     152      12
   17     153      28
   17     154      26
   17     155      26
   17     156      24
   17     157      32
   17     158      35
   17     159      46
   17     160      49
   17     161      42
   17     162      35
   17     163       5
   17     164      38
   17     165       4
   17     166      29
   17     167      32
   17     168      43
   17     169      43
   17     170      27
   17     171       3
   17     172      12
   17     173      36
   17     174      17
   17     175      11
   17     176      40
   17     177       3
   17     178      20
   17     179      16
   17     180      43
   17     181      31
   17     182      18
   17     183       2
   17     184      35
   17     185       6
   17     186       8
   17     187       5
   17     188      22
   17     189      43
   17     190      29
   17     191      46
   17     192      47
   17     193       1
   17     194       9
   17     195      48
   17     196      47
   17     197      47
   17     198      49
   17     199      38
   17     200      23
   18      19      17
   18      20      21
   18      21      26
   18      22      15
   18      23      22
   18      24      27
   18      25      15
   18      26       8
   18      27      40
   18      28       3
   18      29      21
   18      30      12
   18      31      13
   18      32      23
   18      33      26
   18      34      39
   18      35      15
   18      36      45
   18      37      17
   18      38       4
   18      39      11
   18      40      20
   18      41      50
   18      42      27
   18      43      12
   18      44       4
   18      45       2
   18      46      18
   18      47      42
   18      48      49
   18      49      38
   18      50      17
   18      51       7
   18      52      36
   18      53      45
   18      54      25
   18      55      36
   18      56      29
   18      57      42
   18      58      42
   18      59      26
   18      60      42
   18      61      41
   18      62       1
   18      63      42
   18      64      16
   18      65      27
   18      66       5
   18      67      12
   18      68       1
   18      69      46
   18      70       2
   18      71      24
   18      72       3
   18      73      24
   18      74      18
   18      75      15
   18      76      46
   18      77      32
   18      78      30
   18      79       4
   18      80      28
   18      81      33
   18      82      33
   18      83      50
   18      84      33
   18      85      31
   18      86      16
   18      87      24
   18      88      11
   18      89      14
   18      90      46
   18      91      10
   18      92      10
   18      93      26
   18      94      16
   18      95      37
   18      96      29
   18      97      27
   18      98      17
   18      99      23
   18     100      26
   18     101       5
   18     102       7
   18     103      25
   18     104      16
   18     105       2
   18     106      47
   18     107      49
   18     108       2
   18     109      39
   18     110      41
   18     111      24
   18     112       2
   18     113       1
   18     114      21
   18     115       8
   18     116      35
   18     117      48
   18     118      16
   18     119       5
   18     120      17
   18     121      21
   18     122      25
   18     123      20
   18     124      36
   18     125       8
   18     126      46
   18     127      16
   18     128      38
   18     129       9
   18     130      13
   18     131       3
   18     132      29
   18     133       5
   18     134      23
   18     135      27
   18     136      20
   18     137      26
   18     138      48
   18     139      21
   18     140      37
   18     141      20
   18     142      41
   18     143      39
   18     144      50
   18     145      30
   18     146       5
   18     147       7
   18     148       3
   18     149      17
   18     150       2
   18     151      28
   18     152      41
   18     153      30
   18     154      30
   18     155      16
   18     156      21
   18     157      15
   18     158      32
   18     159      31
   18     160      34
   18     161      29
   18     162      23
   18     163       9
   18     164      46
   18     165       7
   18     166      36
   18     167       7
   18     168       6
   18     169      18
   18     170      33
   18     171      20
   18     172      49
   18     173      35
   18     174      19
   18     175      38
   18     176       3
   18     177       6
   18     178      12
   18     179      48
   18     180      44
   18     181      14
   18     182      19
   18     183      10
   18     184       4
   18     185      33
   18     186      49
   18     187      26
   18     188      13
   18     189       6
   18     190       6
   18     191      10
   18     192      41
   18     193      13
   18     194      32
   18     195      33
   18     196       1
   18     197      34
   18     198      24
   18     199      12
   18     200      11
   19      20      13
   19      21       8
   19      22      48
   19      23      40
   19      24       3
   19      25      16
   19      26      48
   19      27      28
   19      28       8
   19      29       9
   19      30      17
   19      31      44
   19      32      14
   19      33      47
   19      34       6
   19      35      46
   19      36      42
   19      37      30
   19      38       1
   19      39      17
   19      40      26
   19      41      44
   19      42      47
   19      43      45
   19      44      20
   19      45      30
   19      46      28
   19      47      19
   19      48      43
   19      49      10
   19      50      21
   19      51      35
   19      52      18
   19      53      44
   19      54      14
   19      55       1
   19      56      32
   19      57      30
   19      58      41
   19      59      22
   19      60      12
   19      61      44
   19      62      12
   19      63      30
   19      64      11
   19      65      46
   19      66      31
   19      67      47
   19      68      50
   19      69      10
   19      70       4
   19      71      27
   19      72      46
   19      73      17
   19      74      40
   19      75      16
   19      76      33
   19      77      21
   19      78      44
   19      79      12
   19      80      11
   19      81      17
   19      82       8
   19      83      41
   19      84      44
   19      85       6
   19      86      38
   19      87      32
   19      88      36
   19      89      39
   19      90       7
   19      91      43
   19      92      37
   19      93      24
   19      94      17
   19      95      45
   19      96      29
   19      97      20
   19      98       6
   19      99       1
   19     100      27
   19     101      22
   19     102      28
   19     103      25
   19     104      31
   19     105      35
   19     106       5
   19     107      25
   19     108      35
   19     109      39
   19     110      43
   19     111      23
   19     112      21
   19     113      36
   19     114      31
   19     115      47
   19     116       2
   19     117      27
   19     118      39
   19     119      13
   19     120       4
   19     121      46
   19     122      31
   19     123      50
   19     124      50
   19     125      43
   19     126       2
   19     127      25
   19     128      22
   19     129      32
   19     130      37
   19     131      44
   19     132      37
   19     133       5
   19     134      13
   19     135      14
   19     136      44
   19     137      16
   19     138      22
   19     139      39
   19     140       8
   19     141      11
   19     142      38
   19     143      46
   19     144       8
   19     145      23
   19     146      47
   19     147      50
   19     148      41
   19     149       7
   19     150      27
   19     151       1
   19     152      43
   19     153      31
   19     154      11
   19     155       5
   19     156       8
   19     157      19
   19     158      42
   19     159       9
   19     160      45
   19     161      28
   19     162      17
   19     163      30
   19     164      43
   19     165      33
   19     166      45
   19     167      26
   19     168      18
   19     169      28
   19     170      20
   19     171      26
   19     172      17
   19     173      34
   19     174      47
   19     175       5
   19     176      46
   19     177       1
   19     178      28
   19     179      16
   19     180      46
   19     181       6
   19     182      26
   19     183       4
   19     184       1
   19     185      33
   19     186       6
   19     187      37
   19     188      40
   19     189      39
   19     190       9
   19     191      26
   19     192      14
   19     193      40
   19     194      27
   19     195      19
   19     196       6
   19     197      36
   19     198      28
   19     199      35
   19     200      14
   20      21       5
   20      22      36
   20      23      23
   20      24      39
   20      25      44
   20      26      45
   20      27       2
   20      28      19
   20      29      40
   20      30      26
   20      31      46
   20      32      25
   20      33      20
   20      34      46
   20      35      44
   20      36      40
   20      37       2
   20      38      15
   20      39      21
   20      40      16
   20      41      32
   20      42      50
   20      43      35
   20      44       7
   20      45      45
   20      46      38
   20      47      45
   20      48       2
   20      49      27
   20      50      23
   20      51      26
   20      52       9
   20      53      31
   20      54       5
   20      55       6
   20      56      34
   20      57      25
   20      58      33
   20      59      29
   20      60      16
   20      61      19
   20      62      12
   20      63      42
   20      64       6
   20      65       4
   20      66      18
   20      67      10
   20      68      11
   20      69       8
   20      70       6
   20      71      33
   20      72      20
   20      73      33
   20      74      39
   20      75      49
   20      76      31
   20      77      43
   20      78      47
   20      79      37
   20      80      37
   20      81      30
   20      82      46
   20      83      46
   20      84      37
   20      85      46
   20      86      15
   20      87       8
   20      88      39
   20      89      43
   20      90      31
   20      91      48
   20      92      29
   20      93      46
   20      94      24
   20      95      46
   20      96      15
   20      97      28
   20      98       1
   20      99      25
   20     100      38
   20     101      20
   20     102      33
   20     103      33
   20     104      23
   20     105      47
   20     106      30
   20     107      45
   20     108      12
   20     109      43
   20     110      37
   20     111      37
   20     112      40
   20     113      16
   20     114      40
   20     115      22
   20     116       7
   20     117      27
   20     118      47
   20     119      46
   20     120      41
   20     121      48
   20     122       6
   20     123       3
   20     124      26
   20     125      16
   20     126      32
   20     127      40
   20     128      20
   20     129      16
   20     130       7
   20     131      28
   20     132      27
   20     133       5
   20     134      31
   20     135      11
   20     136      21
   20     137      22
   20     138       5
   20     139       9
   20     140       7
   20     141      32
   20     142      25
   20     143      17
   20     144      14
   20     145      10
   20     146       2
   20     147      33
   20     148       3
   20     149      16
   20     150      22
   20     151      19
   20     152      36
   20     153      31
   20     154      41
   20     155      12
   20     156      29
   20     157      14
   20     158      13
   20     159       4
   20     160      13
   20     161       9
   20     162      29
   20     163       3
   20     164      28
   20     165      44
   20     166      50
   20     167      35
   20     168      11
   20     169      12
   20     170      21
   20     171      16
   20     172      32
   20     173      36
   20     174      28
   20     175       8
   20     176      50
   20     177      47
   20     178      11
   20     179      34
   20     180      25
   20     181      16
   20     182      32
   20     183      38
   20     184      38
   20     185      36
   20     186      36
   20     187      43
   20     188      17
   20     189      14
   20     190      14
   20     191      47
   20     192      39
   20     193      41
   20     194      28
   20     195      12
   20     196      13
   20     197      20
   20     198      48
   20     199      39
   20     200      15
   21      22      24
   21      23      19
   21      24      10
   21      25      42
   21      26      41
   21      27      24
   21      28      46
   21      29      34
   21      30      44
   21      31      17
   21      32      29
   21      33      46
   21      34       7
   21      35      36
   21      36      28
   21      37      10
   21      38      28
   21      39      12
   21      40       6
   21      41       9
   21      42      16
   21      43       4
   21      44      37
   21      45      42
   21      46      18
   21      47       9
   21      48      14
   21      49      40
   21      50      31
   21      51      14
   21      52      37
   21      53      21
   21      54      44
   21      55      20
   21      56      38
   21      57      42
   21      58      38
   21      59      18
   21      60       3
   21      61      12
   21      62       4
   21      63       5
   21      64      15
   21      65      22
   21      66      49
   21      67      27
   21      68      19
   21      69      11
   21      70      30
   21      71      27
   21      72      21
   21      73       1
   21      74      12
   21      75      37
   21      76      46
   21      77       7
   21      78      38
   21      79      29
   21      80      14
   21      81      44
   21      82      35
   21      83      34
   21      84      17
   21      85      49
   21      86      46
   21      87      42
   21      88      23
   21      89      42
   21      90      40
   21      91      26
   21      92      30
   21      93      33
   21      94      35
   21      95       9
   21      96      25
   21      97      25
   21      98      38
   21      99       1
   21     100       2
   21     101      47
   21     102      14
   21     103      29
   21     104      44
   21     105      14
   21     106      11
   21     107       1
   21     108      30
   21     109      49
   21     110      41
   21     111      11
   21     112      22
   21     113      25
   21     114       6
   21     115      31
   21     116      15
   21     117      11
   21     118       8
   21     119      31
   21     120      18
   21     121      15
   21     122      37
   21     123      22
   21     124      30
   21     125      47
   21     126      36
   21     127      10
   21     128      40
   21     129      46
   21     130       6
   21     131      20
   21     132      38
   21     133      21
   21     134       8
   21     135      39
   21     136      26
   21     137      40
   21     138      10
   21     139      18
   21     140       6
   21     141      48
   21     142      42
   21     143      33
   21     144      22
   21     145      33
   21     146       8
   21     147       9
   21     148      41
   21     149       8
   21     150      41
   21     151       2
   21     152      10
   21     153       8
   21     154      33
   21     155      14
   21     156      24
   21     157      16
   21     158      29
   21     159      21
   21     160      26
   21     161      24
   21     162      20
   21     163      20
   21     164      29
   21     165      24
   21     166      47
   21     167      27
   21     168      31
   21     169      42
   21     170      12
   21     171      32
   21     172      22
   21     173      41
   21     174       4
   21     175       3
   21     176      20
   21     177      37
   21     178      24
   21     179       1
   21     180      18
   21     181      34
   21     182      20
   21     183      33
   21     184      42
   21     185       3
   21     186      25
   21     187      25
   21     188       2
   21     189      48
   21     190      41
   21     191      23
   21     192      26
   21     193      14
   21     194      21
   21     195      13
   21     196      18
   21     197      42
   21     198      31
   21     199      23
   21     200      33
   22      23      18
   22      24      45
   22      25      11
   22      26       7
   22      27      28
   22      28      24
   22      29      40
   22      30      22
   22      31      47
   22      32      15
   22      33      46
   22      34       2
   22      35      10
   22      36      32
   22      37      18
   22      38      20
   22      39      18
   22      40      11
   22      41      13
   22      42      39
   22      43      30
   22      44      35
   22      45       5
   22      46      30
   22      47       7
   22      48      23
   22      49      48
   22      50      28
   22      51      25
   22      52      22
   22      53      23
   22      54      47
   22      55      21
   22      56      35
   22      57      24
   22      58      17
   22      59      42
   22      60      39
   22      61      27
   22      62      18
   22      63      14
   22      64      28
   22      65      42
   22      66      40
   22      67       9
   22      68      33
   22      69      26
   22      70      45
   22      71      34
   22      72      36
   22      73      18
   22      74       1
   22      75      21
   22      76      49
   22      77      18
   22      78      36
   22      79       3
   22      80      23
   22      81      28
   22      82      26
   22      83      10
   22      84       4
   22      85      10
   22      86      16
   22      87      23
   22      88      31
   22      89       1
   22      90       1
   22      91       6
   22      92      13
   22      93      10
   22      94      24
   22      95      35
   22      96      40
   22      97      47
   22      98      43
   22      99      23
   22     100      44
   22     101      15
   22     102      32
   22     103      14
   22     104      27
   22     105      24
   22     106       7
   22     107      41
   22     108      36
   22     109      50
   22     110      37
   22     111       5
   22     112      50
   22     113      11
   22     114      35
   22     115      35
   22     116      46
   22     117      41
   22     118      19
   22     119      30
   22     120       6
   22     121      35
   22     122      37
   22     123      40
   22     124      49
   22     125      17
   22     126      42
   22     127      23
   22     128      32
   22     129      30
   22     130      29
   22     131       5
   22     132      20
   22     133       7
   22     134      28
   22     135      39
   22     136      13
   22     137      26
   22     138       5
   22     139       2
   22     140      35
   22     141      31
   22     142      25
   22     143      32
   22     144       8
   22     145      30
   22     146      48
   22     147       5
   22     148       2
   22     149      21
   22     150      33
   22     151      23
   22     152      38
   22     153      50
   22     154      28
   22     155      29
   22     156       6
   22     157      39
   22     158      14
   22     159      22
   22     160      31
   22     161      26
   22     162      36
   22     163      47
   22     164      29
   22     165       1
   22     166      33
   22     167      43
   22     168      21
   22     169      33
   22     170       5
   22     171       4
   22     172      33
   22     173      41
   22     174      23
   22     175      20
   22     176      12
   22     177      15
   22     178       7
   22     179       1
   22     180      19
   22     181      35
   22     182      41
   22     183       4
   22     184      36
   22     185      39
   22     186      33
   22     187       3
   22     188      39
   22     189      18
   22     190      45
   22     191      45
   22     192      12
   22     193      15
   22     194      37
   22     195      30
   22     196      27
   22     197      47
   22     198      29
   22     199      18
   22     200      42
   23      24       3
   23      25      24
   23      26       6
   23      27       4
   23      28       2
   23      29      27
   23      30      35
   23      31      15
   23      32      38
   23      33      49
   23      34      24
   23      35      48
   23      36       7
   23      37      31
   23      38      20
   23      39      31
   23      40      29
   23      41      49
   23      42      31
   23      43      15
   23      44      45
   23      45      40
   23      46      44
   23      47       5
   23      48      39
   23      49      22
   23      50      27
   23      51      20
   23      52      36
   23      53      15
   23      54      30
   23      55      44
   23      56      29
   23      57      45
   23      58       6
   23      59      48
   23      60       3
   23      61      33
   23      62      41
   23      63      47
   23      64      41
   23      65      10
   23      66      37
   23      67      11
   23      68       8
   23      69      41
   23      70      20
   23      71      27
   23      72       3
   23      73      36
   23      74      11
   23      75       7
   23      76      39
   23      77      16
   23      78      21
   23      79      14
   23      80       8
   23      81      20
   23      82      28
   23      83      34
   23      84       8
   23      85      18
   23      86      20
   23      87      34
   23      88      19
   23      89      17
   23      90      31
   23      91      33
   23      92      26
   23      93      23
   23      94      46
   23      95       8
   23      96      32
   23      97       8
   23      98      15
   23      99      26
   23     100      20
   23     101      47
   23     102       5
   23     103      39
   23     104      35
   23     105      36
   23     106      35
   23     107      42
   23     108      42
   23     109      30
   23     110      23
   23     111      10
   23     112      20
   23     113      41
   23     114       2
   23     115      41
   23     116       4
   23     117      26
   23     118      40
   23     119      29
   23     120      38
   23     121      40
   23     122      48
   23     123      41
   23     124       3
   23     125      33
   23     126      39
   23     127      49
   23     128      47
   23     129      37
   23     130      48
   23     131       7
   23     132       6
   23     133      35
   23     134      15
   23     135      39
   23     136      34
   23     137      10
   23     138      20
   23     139      38
   23     140      50
   23     141       8
   23     142      44
   23     143      49
   23     144       1
   23     145      27
   23     146      46
   23     147      11
   23     148      17
   23     149       2
   23     150      22
   23     151       2
   23     152      47
   23     153      41
   23     154       7
   23     155      23
   23     156      10
   23     157      38
   23     158      32
   23     159       4
   23     160       6
   23     161      21
   23     162      13
   23     163      20
   23     164       2
   23     165      42
   23     166      18
   23     167      20
   23     168       5
   23     169      40
   23     170      40
   23     171      29
   23     172      29
   23     173       1
   23     174      45
   23     175      41
   23     176      26
   23     177      50
   23     178      15
   23     179      44
   23     180      14
   23     181       6
   23     182      25
   23     183      49
   23     184      23
   23     185      45
   23     186       1
   23     187      18
   23     188      33
   23     189       5
   23     190      27
   23     191      40
   23     192      39
   23     193      30
   23     194      32
   23     195      22
   23     196      44
   23     197      27
   23     198      41
   23     199      47
   23     200      27
   24      25      15
   24      26      17
   24      27      17
   24      28      15
   24      29      29
   24      30      28
   24      31      43
   24      32      18
   24      33      47
   24      34      33
   24      35      19
   24      36       3
   24      37       4
   24      38      12
   24      39      14
   24      40      15
   24      41      22
   24      42      34
   24      43      48
   24      44      16
   24      45       6
   24      46      47
   24      47       8
   24      48      38
   24      49      23
   24      50      29
   24      51      21
   24      52      41
   24      53      24
   24      54       6
   24      55      46
   24      56      36
   24      57      48
   24      58      18
   24      59       2
   24      60      46
   24      61      25
   24      62       8
   24      63      45
   24      64      23
   24      65      31
   24      66      35
   24      67      44
   24      68      16
   24      69      34
   24      70      50
   24      71      13
   24      72      28
   24      73      42
   24      74       6
   24      75       3
   24      76      22
   24      77      37
   24      78      39
   24      79      43
   24      80      24
   24      81       8
   24      82       3
   24      83      47
   24      84      50
   24      85      50
   24      86       2
   24      87      18
   24      88      23
   24      89      10
   24      90      18
   24      91       4
   24      92      26
   24      93      38
   24      94      29
   24      95      35
   24      96      50
   24      97      47
   24      98      33
   24      99      18
   24     100      39
   24     101       2
   24     102      15
   24     103       2
   24     104      13
   24     105      42
   24     106      41
   24     107       9
   24     108      48
   24     109      37
   24     110      47
   24     111      50
   24     112      38
   24     113      47
   24     114      31
   24     115      40
   24     116       7
   24     117      47
   24     118       4
   24     119       5
   24     120      34
   24     121      37
   24     122      25
   24     123      17
   24     124      19
   24     125      42
   24     126      28
   24     127      48
   24     128      10
   24     129      39
   24     130       6
   24     131       8
   24     132      11
   24     133      49
   24     134       6
   24     135      32
   24     136      10
   24     137      49
   24     138      11
   24     139      32
   24     140      29
   24     141      32
   24     142      19
   24     143      30
   24     144      28
   24     145      21
   24     146      42
   24     147      35
   24     148      42
   24     149      16
   24     150      32
   24     151      25
   24     152       7
   24     153       9
   24     154      30
   24     155       5
   24     156      35
   24     157      31
   24     158      21
   24     159      13
   24     160      29
   24     161       4
   24     162      12
   24     163      31
   24     164      50
   24     165      38
   24     166      37
   24     167      38
   24     168      30
   24     169      33
   24     170      30
   24     171      40
   24     172      45
   24     173      21
   24     174      50
   24     175      47
   24     176       6
   24     177       6
   24     178      35
   24     179      11
   24     180      35
   24     181       5
   24     182      42
   24     183      49
   24     184      38
   24     185      44
   24     186      44
   24     187      36
   24     188      36
   24     189      48
   24     190      15
   24     191      22
   24     192       6
   24     193      30
   24     194      23
   24     195       4
   24     196      45
   24     197      15
   24     198      12
   24     199      27
   24     200      44
   25      26       8
   25      27      14
   25      28      29
   25      29      18
   25      30      11
   25      31      20
   25      32      38
   25      33      49
   25      34      48
   25      35      36
   25      36      24
   25      37      30
   25      38      42
   25      39      30
   25      40       7
   25      41       4
   25      42      46
   25      43      44
   25      44      34
   25      45      20
   25      46      45
   25      47      27
   25      48      45
   25      49      32
   25      50      19
   25      51      38
   25      52       8
   25      53      47
   25      54      42
   25      55      27
   25      56      45
   25      57      25
   25      58       2
   25      59      29
   25      60       6
   25      61      38
   25      62      27
   25      63      17
   25      64       8
   25      65      21
   25      66      50
   25      67      18
   25      68      17
   25      69       7
   25      70      32
   25      71      12
   25      72      43
   25      73      32
   25      74      41
   25      75      32
   25      76      35
   25      77      43
   25      78       8
   25      79      32
   25      80      47
   25      81      40
   25      82       6
   25      83      37
   25      84       2
   25      85      36
   25      86       3
   25      87      19
   25      88       8
   25      89      31
   25      90      31
   25      91      12
   25      92      43
   25      93      30
   25      94       5
   25      95      32
   25      96      35
   25      97       2
   25      98      28
   25      99      11
   25     100      22
   25     101      44
   25     102      14
   25     103      16
   25     104      38
   25     105      39
   25     106       5
   25     107      42
   25     108      36
   25     109      22
   25     110      20
   25     111      11
   25     112      46
   25     113      17
   25     114      50
   25     115      14
   25     116      42
   25     117      46
   25     118      11
   25     119      42
   25     120      20
   25     121      22
   25     122      38
   25     123      21
   25     124      45
   25     125       6
   25     126      48
   25     127      19
   25     128      26
   25     129       9
   25     130      38
   25     131      25
   25     132      22
   25     133      45
   25     134      19
   25     135      35
   25     136      13
   25     137      32
   25     138       7
   25     139      46
   25     140       2
   25     141       1
   25     142      33
   25     143       4
   25     144      48
   25     145      14
   25     146      36
   25     147      30
   25     148      48
   25     149       8
   25     150      11
   25     151      10
   25     152      49
   25     153      39
   25     154      49
   25     155      12
   25     156       6
   25     157       8
   25     158       9
   25     159       1
   25     160      36
   25     161      13
   25     162      22
   25     163       9
   25     164       9
   25     165       5
   25     166      12
   25     167      24
   25     168      49
   25     169      29
   25     170      29
   25     171      15
   25     172      26
   25     173      38
   25     174      23
   25     175      36
   25     176      23
   25     177      13
   25     178      17
   25     179       1
   25     180      20
   25     181      24
   25     182      16
   25     183      45
   25     184      41
   25     185       2
   25     186      12
   25     187      42
   25     188      16
   25     189      48
   25     190      21
   25     191      18
   25     192      46
   25     193      29
   25     194      22
   25     195      19
   25     196      24
   25     197      13
   25     198      34
   25     199      20
   25     200      18
   26      27      11
   26      28      23
   26      29      26
   26      30      46
   26      31      30
   26      32      21
   26      33      32
   26      34      34
   26      35      35
   26      36       1
   26      37      17
   26      38       6
   26      39      16
   26      40      42
   26      41      46
   26      42      33
   26      43      49
   26      44       6
   26      45      32
   26      46      49
   26      47      15
   26      48      43
   26      49      34
   26      50      30
   26      51      31
   26      52      20
   26      53       1
   26      54       3
   26      55      40
   26      56      20
   26      57      27
   26      58      37
   26      59      34
   26      60       7
   26      61      32
   26      62      25
   26      63       6
   26      64      40
   26      65      13
   26      66      47
   26      67      15
   26      68      11
   26      69      22
   26      70      26
   26      71      18
   26      72       2
   26      73      37
   26      74      30
   26      75      35
   26      76      17
   26      77      46
   26      78      50
   26      79      31
   26      80      14
   26      81      31
   26      82      44
   26      83      46
   26      84      14
   26      85       2
   26      86      44
   26      87      11
   26      88       5
   26      89       8
   26      90      25
   26      91      34
   26      92      38
   26      93      16
   26      94      38
   26      95      45
   26      96      43
   26      97      16
   26      98      18
   26      99       7
   26     100      27
   26     101      28
   26     102      35
   26     103       1
   26     104       6
   26     105      12
   26     106      26
   26     107      45
   26     108       3
   26     109      19
   26     110      22
   26     111      33
   26     112       4
   26     113       6
   26     114      10
   26     115      19
   26     116      30
   26     117      35
   26     118      26
   26     119       5
   26     120      49
   26     121      12
   26     122      42
   26     123      10
   26     124      20
   26     125       7
   26     126      40
   26     127      11
   26     128      41
   26     129       4
   26     130      17
   26     131      41
   26     132      26
   26     133      13
   26     134      41
   26     135      28
   26     136       2
   26     137      37
   26     138      16
   26     139      22
   26     140      12
   26     141      12
   26     142      36
   26     143      20
   26     144      27
   26     145       3
   26     146      18
   26     147      33
   26     148      30
   26     149      40
   26     150      17
   26     151      34
   26     152      17
   26     153      50
   26     154      33
   26     155       1
   26     156      21
   26     157      11
   26     158       5
   26     159      16
   26     160      22
   26     161      40
   26     162      38
   26     163      18
   26     164       3
   26     165       6
   26     166      33
   26     167      43
   26     168       1
   26     169      10
   26     170       3
   26     171      49
   26     172      23
   26     173      13
   26     174      36
   26     175      26
   26     176      48
   26     177      18
   26     178      28
   26     179       7
   26     180      18
   26     181      41
   26     182      46
   26     183      13
   26     184      23
   26     185      42
   26     186      24
   26     187      23
   26     188       3
   26     189      11
   26     190      13
   26     191      38
   26     192      41
   26     193      17
   26     194      29
   26     195      28
   26     196      25
   26     197      14
   26     198      20
   26     199      46
   26     200      12
   27      28      16
   27      29       9
   27      30      49
   27      31      14
   27      32      39
   27      33      14
   27      34      32
   27      35      27
   27      36       9
   27      37      38
   27      38      32
   27      39      14
   27      40       4
   27      41       8
   27      42      38
   27      43      12
   27      44      33
   27      45      40
   27      46       3
   27      47      25
   27      48       8
   27      49      46
   27      50      38
   27      51      15
   27      52      28
   27      53      33
   27      54      20
   27      55      15
   27      56      11
   27      57      30
   27      58      28
   27      59      27
   27      60       5
   27      61       9
   27      62       7
   27      63      33
   27      64       6
   27      65      49
   27      66      50
   27      67      35
   27      68       5
   27      69      41
   27      70      19
   27      71      24
   27      72      47
   27      73      26
   27      74      13
   27      75      31
   27      76      15
   27      77      10
   27      78      28
   27      79      35
   27      80      44
   27      81       5
   27      82      29
   27      83      34
   27      84       2
   27      85      37
   27      86       8
   27      87       4
   27      88      48
   27      89       6
   27      90      21
   27      91      35
   27      92      29
   27      93       9
   27      94      20
   27      95      39
   27      96      42
   27      97      34
   27      98       7
   27      99      29
   27     100      26
   27     101      24
   27     102      48
   27     103      29
   27     104      16
   27     105      45
   27     106      40
   27     107      33
   27     108       2
   27     109      42
   27     110      49
   27     111      45
   27     112      50
   27     113      45
   27     114      21
   27     115       1
   27     116      46
   27     117       2
   27     118      14
   27     119      21
   27     120      33
   27     121       6
   27     122      35
   27     123      33
   27     124       2
   27     125      29
   27     126      47
   27     127      30
   27     128      40
   27     129      26
   27     130      47
   27     131      31
   27     132      40
   27     133      20
   27     134      42
   27     135      28
   27     136      35
   27     137      48
   27     138      39
   27     139      45
   27     140      38
   27     141      40
   27     142      22
   27     143       7
   27     144      34
   27     145       5
   27     146      14
   27     147       9
   27     148      47
   27     149      37
   27     150       3
   27     151      34
   27     152      47
   27     153      22
   27     154      33
   27     155      21
   27     156      43
   27     157       9
   27     158       4
   27     159       9
   27     160      27
   27     161      29
   27     162      29
   27     163      15
   27     164      45
   27     165      17
   27     166      21
   27     167       6
   27     168      35
   27     169       9
   27     170       1
   27     171      29
   27     172      25
   27     173       6
   27     174      30
   27     175      27
   27     176      41
   27     177      43
   27     178       8
   27     179      12
   27     180      49
   27     181      36
   27     182      19
   27     183      23
   27     184       9
   27     185      41
   27     186      41
   27     187      37
   27     188      34
   27     189      22
   27     190      30
   27     191      41
   27     192       4
   27     193      31
   27     194      23
   27     195      39
   27     196       5
   27     197      25
   27     198      39
   27     199      42
   27     200      42
   28      29      19
   28      30      33
   28      31       9
   28      32      44
   28      33      45
   28      34      35
   28      35       2
   28      36       3
   28      37      43
   28      38      11
   28      39      44
   28      40      13
   28      41      31
   28      42      26
   28      43      37
   28      44      43
   28      45       8
   28      46       4
   28      47       1
   28      48      42
   28      49      26
   28      50      49
   28      51      16
   28      52      13
   28      53      35
   28      54      34
   28      55      39
   28      56      44
   28      57      12
   28      58       1
   28      59      14
   28      60      21
   28      61      48
   28      62      46
   28      63      26
   28      64      41
   28      65      35
   28      66      13
   28      67      39
   28      68      49
   28      69      31
   28      70       8
   28      71      13
   28      72      37
   28      73      20
   28      74      33
   28      75      32
   28      76       1
   28      77       1
   28      78      19
   28      79       7
   28      80      27
   28      81      49
   28      82       2
   28      83      20
   28      84      41
   28      85      32
   28      86      37
   28      87       1
   28      88      19
   28      89      43
   28      90       9
   28      91      35
   28      92      26
   28      93      17
   28      94      14
   28      95       7
   28      96      49
   28      97      35
   28      98      20
   28      99       4
   28     100       2
   28     101      40
   28     102       4
   28     103      20
   28     104      36
   28     105      31
   28     106      24
   28     107      26
   28     108       4
   28     109      12
   28     110      39
   28     111       3
   28     112      10
   28     113      41
   28     114      47
   28     115      23
   28     116      39
   28     117      18
   28     118      22
   28     119      17
   28     120      25
   28     121      37
   28     122      14
   28     123       6
   28     124       3
   28     125      34
   28     126      13
   28     127      12
   28     128       2
   28     129      46
   28     130       5
   28     131      11
   28     132      18
   28     133       6
   28     134      15
   28     135      32
   28     136      29
   28     137      37
   28     138      29
   28     139      43
   28     140      21
   28     141      40
   28     142      43
   28     143       3
   28     144      31
