   80    3160
   32      47      34
   32      48      94
   32      49      67
   32      50      22
   32      51      83
   32      52     103
   32      53     180
   32      54      74
   32      55      30
   32      56       4
   32      57      25
   32      58      45
   32      59     141
   32      60     157
   32      61      90
   32      62     151
   32      63     130
   32      64      23
   32      65      91
   32      66     132
   32      67     126
   32      68     110
   32      69     190
   32      70      77
   32      71     102
   32      72     170
   32      73      66
   32      74     159
   32      75     102
   32      76     118
   32      77      48
   32      78      45
   32      79     123
   32      80     136
   33      34     136
   33      35      35
   33      36     137
   33      37      13
   33      38     111
   33      39     173
   33      40      78
   33      41      75
   33      42       7
   33      43     194
   33      44      12
   33      45     181
   33      46      11
   33      47     126
   33      48      70
   33      49      16
   33      50     181
   33      51     179
   33      52      70
   33      53      97
   33      54      68
   33      55     157
   33      56     139
   33      57      54
   33      58     195
   33      59      49
   33      60      48
   33      61     199
   33      62     114
   33      63      24
   33      64     168
   33      65      25
   33      66     154
   33      67     137
   33      68      51
   33      69     196
   33      70     114
   33      71     114
   33      72       3
   33      73      37
   33      74     131
   33      75      35
   33      76     134
   33      77     160
   33      78     143
   33      79     136
   33      80      78
   34      35     150
   34      36     164
   34      37      11
   34      38     187
   34      39     182
   34      40      35
   34      41      83
   34      42      21
   34      43     120
   34      44      61
   34      45     102
   34      46      88
   34      47      64
   34      48      71
   34      49     125
   34      50     181
   34      51       1
   34      52      18
   34      53     181
   34      54     138
   34      55      61
   34      56      81
   34      57     110
   34      58      13
   34      59     121
   34      60      18
   34      61      12
   34      62     149
   34      63      28
   34      64      14
   34      65     155
   34      66      51
   34      67     148
   34      68     193
   34      69       3
   34      70      86
   34      71      44
   34      72     112
   34      73     127
   34      74      58
   34      75      78
   34      76      27
   34      77     191
   34      78     154
   34      79     171
   34      80      53
   35      36     149
   35      37      82
   35      38      13
   35      39      70
   35      40     166
   35      41     143
   35      42     100
   35      43     112
   35      44     105
   35      45     155
   35      46     156
   35      47      61
   35      48       5
   35      49     181
   35      50     101
   35      51      61
   35      52      90
   35      53       5
   35      54     173
   35      55     138
   35      56      71
   35      57     120
   35      58     180
   35      59      92
   35      60     157
   35      61     148
   35      62     120
   35      63     147
   35      64      49
   35      65     193
   35      66      88
   35      67      76
   35      68      50
   35      69     139
   35      70     193
   35      71      60
   35      72      38
   35      73      62
   35      74     159
   35      75     165
   35      76     193
   35      77      69
   35      78     112
   35      79     100
   35      80      23
   36      37     195
   36      38     167
   36      39      98
   36      40      94
   36      41      88
   36      42     136
   36      43      48
   36      44      53
   36      45     124
   36      46     111
   36      47      48
   36      48     168
   36      49     122
   36      50      80
   36      51     100
   36      52     160
   36      53     144
   36      54      75
   36      55      17
   36      56      99
   36      57     108
   36      58     159
   36      59     106
   36      60      13
   36      61      85
   36      62      86
   36      63     162
   36      64      46
   36      65     196
   36      66      22
   36      67      62
   36      68     161
   36      69     128
   36      70     104
   36      71      77
   36      72     140
   36      73     158
   36      74     177
   36      75     110
   36      76      83
   36      77      16
   36      78     139
   36      79      28
   36      80     140
   37      38      31
   37      39      88
   37      40     169
   37      41     124
   37      42      70
   37      43      41
   37      44     116
   37      45     150
   37      46     155
   37      47     181
   37      48      10
   37      49     167
   37      50     176
   37      51     157
   37      52     190
   37      53      42
   37      54     177
   37      55      24
   37      56     134
   37      57      33
   37      58      42
   37      59      99
   37      60     185
   37      61     182
   37      62      44
   37      63     161
   37      64      92
   37      65       5
   37      66     169
   37      67      47
   37      68     166
   37      69      35
   37      70     197
   37      71     146
   37      72     188
   37      73     199
   37      74      60
   37      75      25
   37      76       8
   37      77      99
   37      78       1
   37      79      42
   37      80      19
   38      39     149
   38      40     135
   38      41      20
   38      42      67
   38      43     150
   38      44     181
   38      45      28
   38      46      47
   38      47     183
   38      48      55
   38      49      26
   38      50     178
   38      51     185
   38      52      21
   38      53      67
   38      54     167
   38      55      34
   38      56      75
   38      57      69
   38      58     106
   38      59     152
   38      60      85
   38      61      51
   38      62     166
   38      63     197
   38      64      81
   38      65     139
   38      66      38
   38      67      74
   38      68      68
   38      69      53
   38      70     100
   38      71      67
   38      72      63
   38      73      21
   38      74     126
   38      75       5
   38      76      88
   38      77     164
   38      78       1
   38      79     100
   38      80     199
   39      40      63
   39      41     137
   39      42      58
   39      43     127
   39      44     132
   39      45      28
   39      46     115
   39      47      54
   39      48      16
   39      49      56
   39      50     152
   39      51     101
   39      52      52
   39      53     104
   39      54       4
   39      55     117
   39      56      73
   39      57      63
   39      58      25
   39      59      72
   39      60       5
   39      61      69
   39      62     100
   39      63       2
   39      64      74
   39      65      76
   39      66       8
   39      67     166
   39      68     131
   39      69      29
   39      70       1
   39      71     107
   39      72     151
   39      73     155
   39      74     142
   39      75      61
   39      76     137
   39      77      38
   39      78      79
   39      79      98
   39      80      65
   40      41     108
   40      42      90
   40      43      41
   40      44     186
   40      45      37
   40      46      98
   40      47      89
   40      48     158
   40      49      35
   40      50      79
   40      51      36
   40      52     101
   40      53     197
   40      54      90
   40      55     124
   40      56     109
   40      57      15
   40      58     100
   40      59      71
   40      60      96
   40      61     197
   40      62       7
   40      63     187
   40      64      49
   40      65     164
   40      66      20
   40      67      15
   40      68     169
   40      69     127
   40      70       5
   40      71     159
   40      72      14
   40      73      32
   40      74      72
   40      75      14
   40      76      73
   40      77     166
   40      78     116
   40      79     115
   40      80      37
   41      42     181
   41      43      63
   41      44       7
   41      45       8
   41      46      91
   41      47     121
   41      48     141
   41      49       7
   41      50      19
   41      51      75
   41      52     158
   41      53     131
   41      54      29
   41      55      43
   41      56      13
   41      57     187
   41      58      29
   41      59     141
   41      60      68
   41      61     165
   41      62      16
   41      63      56
   41      64     183
   41      65     111
   41      66     155
   41      67      86
   41      68      60
   41      69      31
   41      70      51
   41      71      27
   41      72       9
   41      73      90
   41      74      48
   41      75      93
   41      76     129
   41      77     160
   41      78       9
   41      79     170
   41      80     124
   42      43      37
   42      44     129
   42      45     114
   42      46     185
   42      47     159
   42      48     166
   42      49      50
   42      50     162
   42      51      80
   42      52      14
   42      53     169
   42      54     188
   42      55      34
   42      56     135
   42      57      47
   42      58     142
   42      59     124
   42      60     163
   42      61      63
   42      62     183
   42      63      50
   42      64      61
   42      65     128
   42      66       1
   42      67      24
   42      68     139
   42      69     145
   42      70     167
   42      71     115
   42      72      85
   42      73     197
   42      74      91
   42      75      61
   42      76      87
   42      77       7
   42      78     165
   42      79       3
   42      80      16
   43      44      37
   43      45     125
   43      46     164
   43      47      32
   43      48      86
   43      49      51
   43      50     191
   43      51      12
   43      52      84
   43      53     176
   43      54     110
   43      55       1
   43      56     177
   43      57      63
   43      58      80
   43      59      70
   43      60     108
   43      61      76
   43      62     111
   43      63     137
   43      64     175
   43      65     171
   43      66      43
   43      67      48
   43      68      88
   43      69      62
   43      70     185
   43      71     133
   43      72     107
   43      73      21
   43      74      92
   43      75     109
   43      76      63
   43      77     134
   43      78     163
   43      79     151
   43      80     133
   44      45      15
   44      46      83
   44      47     181
   44      48      57
   44      49     165
   44      50      98
   44      51      43
   44      52     117
   44      53      75
   44      54     111
   44      55     100
   44      56      89
   44      57     150
   44      58     119
   44      59     192
   44      60      21
   44      61     169
   44      62      76
   44      63     143
   44      64      45
   44      65     160
   44      66     158
   44      67      61
   44      68      93
   44      69     179
   44      70     108
   44      71     152
   44      72     197
   44      73     179
   44      74     195
   44      75      76
   44      76     126
   44      77     119
   44      78     168
   44      79     160
   44      80     117
   45      46     114
   45      47      98
   45      48     116
   45      49      63
   45      50     192
   45      51     118
   45      52      25
   45      53      80
   45      54     197
   45      55      87
   45      56     123
   45      57     118
   45      58     110
   45      59      67
   45      60     140
   45      61     164
   45      62      30
   45      63     149
   45      64     135
   45      65     174
   45      66      37
   45      67      93
   45      68     189
   45      69     162
   45      70      48
   45      71     111
   45      72      93
   45      73      78
   45      74      79
   45      75     111
   45      76      29
   45      77      10
   45      78     110
   45      79      38
   45      80     174
   46      47     154
   46      48     162
   46      49      10
   46      50     172
   46      51     120
   46      52      88
   46      53      44
   46      54     113
   46      55     173
   46      56     179
   46      57     114
   46      58     118
   46      59      23
   46      60     179
   46      61     146
   46      62     103
   46      63      97
   46      64     155
   46      65     189
   46      66     105
   46      67      10
   46      68      37
   46      69     117
   46      70      58
   46      71     158
   46      72     191
   46      73      49
   46      74      13
   46      75     121
   46      76     105
   46      77      52
   46      78     157
   46      79      40
   46      80     121
   47      48     128
   47      49      11
   47      50     121
   47      51     138
   47      52     159
   47      53      39
   47      54     190
   47      55      92
   47      56     128
   47      57      21
   47      58      31
   47      59      30
   47      60     167
   47      61      21
   47      62      94
   47      63      12
   47      64      75
   47      65     122
   47      66     162
   47      67     130
   47      68       6
   47      69      15
   47      70     145
   47      71     134
   47      72     175
   47      73      60
   47      74     132
   47      75      17
   47      76     189
   47      77      95
   47      78     112
   47      79     185
   47      80     194
   48      49      98
   48      50     121
   48      51     126
   48      52     147
   48      53     196
   48      54     159
   48      55      95
   48      56      64
   48      57     184
   48      58      47
   48      59     116
   48      60     107
   48      61      67
   48      62      11
   48      63     131
   48      64      10
   48      65     163
   48      66     183
   48      67      81
   48      68      23
   48      69     200
   48      70     144
   48      71     133
   48      72      11
   48      73     105
   48      74      85
   48      75      50
   48      76     160
   48      77      95
   48      78     124
   48      79     100
   48      80      99
   49      50     179
   49      51      65
   49      52      40
   49      53     195
   49      54      81
   49      55      93
   49      56     167
   49      57     184
   49      58     192
   49      59       7
   49      60      74
   49      61      55
   49      62     196
   49      63      66
   49      64      95
   49      65     172
   49      66     102
   49      67     137
   49      68      47
   49      69     113
   49      70     182
   49      71     110
   49      72       9
   49      73     187
   49      74      42
   49      75      46
   49      76     181
   49      77     130
   49      78      92
   49      79     159
   49      80     104
   50      51     137
   50      52     138
   50      53      14
   50      54      99
   50      55      91
   50      56      31
   50      57     150
   50      58      47
   50      59      89
   50      60     148
   50      61      15
   50      62      82
   50      63     150
   50      64     108
   50      65     183
   50      66     139
   50      67     157
   50      68     192
   50      69      84
   50      70      41
   50      71      24
   50      72      10
   50      73     147
   50      74     127
   50      75     199
   50      76      62
   50      77       4
   50      78     103
   50      79       3
   50      80     116
   51      52     154
   51      53     115
   51      54      84
   51      55     168
   51      56     189
   51      57       4
   51      58      84
   51      59     191
   51      60     131
   51      61       9
   51      62      48
   51      63     100
   51      64     194
   51      65      46
   51      66     159
   51      67      88
   51      68     141
   51      69     154
   51      70     192
   51      71     148
   51      72      65
   51      73     123
   51      74      42
   51      75     186
   51      76      83
   51      77      24
   51      78     132
   51      79      22
   51      80     177
   52      53     160
   52      54     190
   52      55     115
   52      56      82
   52      57      46
   52      58     106
   52      59      87
   52      60      22
   52      61     155
   52      62      46
   52      63     168
   52      64      23
   52      65      87
   52      66     155
   52      67     170
   52      68      57
   52      69      58
   52      70     164
   52      71      32
   52      72      26
   52      73     100
   52      74      98
   52      75     169
   52      76      91
   52      77      43
   52      78     166
   52      79     154
   52      80     119
   53      54     150
   53      55     170
   53      56      99
   53      57      60
   53      58      95
   53      59      23
   53      60      45
   53      61     193
   53      62     131
   53      63      82
   53      64     131
   53      65     150
   53      66     153
   53      67     126
   53      68     168
   53      69      70
   53      70     155
   53      71     100
   53      72      70
   53      73     185
   53      74     199
   53      75     173
   53      76     192
   53      77      68
   53      78       8
   53      79      66
   53      80     172
   54      55     161
   54      56      14
   54      57     120
   54      58      99
   54      59      65
   54      60     167
   54      61     171
   54      62       6
   54      63      36
   54      64      85
   54      65     144
   54      66      45
   54      67     160
   54      68      18
   54      69      18
   54      70      34
   54      71     106
   54      72     144
   54      73      76
   54      74     190
   54      75      98
   54      76     171
   54      77      79
   54      78      93
   54      79     107
   54      80     161
   55      56     103
   55      57      50
   55      58      80
   55      59      18
   55      60      90
   55      61      46
   55      62      74
   55      63       6
   55      64     163
   55      65      79
   55      66      86
   55      67     114
   55      68      11
   55      69      25
   55      70     200
   55      71      28
   55      72      92
   55      73     151
   55      74      56
   55      75      51
   55      76     190
   55      77     134
   55      78      86
   55      79      57
   55      80     186
   56      57     115
   56      58     129
   56      59      85
   56      60     138
   56      61     147
   56      62       3
   56      63     115
   56      64     127
   56      65     126
   56      66     164
   56      67      52
   56      68      99
   56      69      92
   56      70      14
   56      71      82
   56      72      65
   56      73       1
   56      74      79
   56      75      78
   56      76      55
   56      77      37
   56      78     195
   56      79      62
   56      80     119
   57      58      22
   57      59     197
   57      60     166
   57      61      60
   57      62      50
   57      63      93
   57      64     184
   57      65      67
   57      66      55
   57      67     153
   57      68       1
   57      69      42
   57      70     186
   57      71      96
   57      72      27
   57      73     200
   57      74      20
   57      75      42
   57      76      55
   57      77      96
   57      78     125
   57      79      93
   57      80     130
   58      59     189
   58      60      62
   58      61      45
   58      62     123
   58      63      65
   58      64      54
   58      65     122
   58      66      71
   58      67     139
   58      68      91
   58      69      11
   58      70      56
   58      71      73
   58      72      32
   58      73      10
   58      74      44
   58      75      23
   58      76     170
   58      77      41
   58      78     103
   58      79      11
   58      80     127
   59      60      23
   59      61      80
   59      62     178
   59      63       2
   59      64      21
   59      65     119
   59      66      59
   59      67     159
   59      68     159
   59      69     190
   59      70      64
   59      71     125
   59      72      18
   59      73      32
   59      74     169
   59      75      28
   59      76     113
   59      77       6
   59      78     131
   59      79     152
   59      80      70
   60      61      37
   60      62      81
   60      63     183
   60      64      51
   60      65     186
   60      66     145
   60      67      15
   60      68     105
   60      69       1
   60      70     200
   60      71     175
   60      72     105
   60      73     112
   60      74     117
   60      75     114
   60      76      69
   60      77     133
   60      78      20
   60      79     195
   60      80     100
   61      62       6
   61      63      58
   61      64      68
   61      65      22
   61      66      91
   61      67      40
   61      68     125
   61      69      50
   61      70      35
   61      71     123
   61      72     130
   61      73      30
   61      74     146
   61      75      16
   61      76      13
   61      77     108
   61      78     134
   61      79     159
   61      80      25
   62      63      56
   62      64      42
   62      65      79
   62      66      83
   62      67      19
   62      68      86
   62      69      69
   62      70      52
   62      71     162
   62      72     138
   62      73     159
   62      74     134
   62      75      56
   62      76       3
   62      77      50
   62      78      34
   62      79     119
   62      80      30
   63      64      20
   63      65      89
   63      66     106
   63      67     199
   63      68     165
   63      69     174
   63      70     171
   63      71     184
   63      72      86
   63      73      92
   63      74     136
   63      75     191
   63      76     139
   63      77      94
   63      78      52
   63      79     126
   63      80     163
   64      65     120
   64      66     199
   64      67      62
   64      68      38
   64      69      84
   64      70     142
   64      71      47
   64      72     119
   64      73     151
   64      74     174
   64      75     101
   64      76     196
   64      77      77
   64      78     133
   64      79     184
   64      80      95
   65      66      12
   65      67     134
   65      68      58
   65      69      29
   65      70     134
   65      71      51
   65      72      94
   65      73      98
   65      74      92
   65      75     185
   65      76      56
   65      77     131
   65      78      63
   65      79     122
   65      80     121
   66      67     153
   66      68     175
   66      69     158
   66      70      16
   66      71     190
   66      72     162
   66      73     128
   66      74     178
   66      75      85
   66      76       6
   66      77      48
   66      78     193
   66      79     152
   66      80     141
   67      68     156
   67      69      15
   67      70      89
   67      71     145
   67      72      51
   67      73     162
   67      74      43
   67      75     117
   67      76       4
   67      77      32
   67      78     121
   67      79     166
   67      80      25
   68      69      79
   68      70      51
   68      71      42
   68      72      81
   68      73     132
   68      74     137
   68      75      41
   68      76      75
   68      77      61
   68      78     136
   68      79      68
   68      80     128
   69      70      15
   69      71      51
   69      72     147
   69      73     123
   69      74     122
   69      75      76
   69      76     104
   69      77      96
   69      78      21
   69      79      32
   69      80     155
   70      71      28
   70      72      54
   70      73      32
   70      74     125
   70      75     197
   70      76     109
   70      77     109
   70      78      90
   70      79      95
   70      80      60
   71      72     189
   71      73     154
   71      74      44
   71      75      83
   71      76      87
   71      77      53
   71      78      96
   71      79     183
   71      80      30
   72      73     181
   72      74     155
   72      75      36
   72      76     135
   72      77     177
   72      78      50
   72      79     188
   72      80     136
   73      74     144
   73      75     158
   73      76      59
   73      77      77
   73      78     119
   73      79     194
   73      80     108
   74      75     101
   74      76     179
   74      77      26
   74      78      59
   74      79     157
   74      80      29
   75      76     193
   75      77      59
   75      78      37
   75      79      57
   75      80     148
   76      77      92
   76      78     165
   76      79      29
   76      80      15
   77      78      96
   77      79     190
   77      80      18
   78      79      35
   78      80      43
   79      80     181
